Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-03-04 00:00:00-05:00,42.33809379,42.83451572,41.9236048,42.37665176,109744800,0,0
2019-03-05 00:00:00-05:00,42.39833726,42.41279558,42.06096055,42.29953384,78949600,0,0
2019-03-06 00:00:00-05:00,42.09229433,42.28990119,41.91637863,42.05614853,83241600,0,0
2019-03-07 00:00:00-05:00,41.8995027,42.03686409,41.4536886,41.56935883,99185600,0,0
2019-03-08 00:00:00-05:00,41.04402509,41.70672509,40.84641823,41.66816711,95997600,0,0
2019-03-11 00:00:00-04:00,42.28989582,43.16465722,42.25615851,43.11164093,128044000,0,0
2019-03-12 00:00:00-04:00,43.3767406,44.02016181,43.22492083,43.596035,129870400,0,0
2019-03-13 00:00:00-04:00,43.91893165,44.17196327,43.59842543,43.7888031,124130000,0,0
2019-03-14 00:00:00-04:00,44.31655546,44.36475476,43.9936407,44.27558899,94318000,0,0
2019-03-15 00:00:00-04:00,44.54548016,45.1431139,44.27799026,44.85152435,156171600,0,0
2019-03-18 00:00:00-04:00,44.774415,45.39855692,44.77200283,45.30939484,104879200,0,0
2019-03-19 00:00:00-04:00,45.38893282,45.54316105,44.80334501,44.95034409,126585600,0,0
2019-03-20 00:00:00-04:00,44.8780466,45.66364975,44.51657385,45.34314346,124140800,0,0
2019-03-21 00:00:00-04:00,45.79137688,47.31197192,45.74076907,47.01315308,204136800,0,0
2019-03-22 00:00:00-04:00,47.07338397,47.63969268,45.97450755,46.03957367,169630800,0,0
2019-03-25 00:00:00-04:00,46.15042328,46.26368502,44.96720544,45.48290634,175381200,0,0
2019-03-26 00:00:00-04:00,46.18657292,46.48057101,44.48042132,45.01298904,199202000,0,0
2019-03-27 00:00:00-04:00,45.4853213,45.72871163,44.955162,45.41784668,119393600,0,0
2019-03-28 00:00:00-04:00,45.53350171,45.68050073,45.19130806,45.47807693,83121600,0,0
2019-03-29 00:00:00-04:00,45.74557753,45.80582298,45.43470894,45.77449417,94256000,0,0
2019-04-01 00:00:00-04:00,46.18175273,46.19139039,45.39615337,46.08536148,111448000,0,0
2019-04-02 00:00:00-04:00,46.04922365,46.86133504,46.039586,46.75530243,91062800,0,0
2019-04-03 00:00:00-04:00,46.56974231,47.35293332,46.54564265,47.07580566,93087200,0,0
2019-04-04 00:00:00-04:00,46.94084427,47.32159597,46.54322576,47.1577301,76457200,0,0
2019-04-05 00:00:00-04:00,47.34087084,47.49751121,47.21555929,47.47341156,74106400,0,0
2019-04-08 00:00:00-04:00,47.33365529,48.25179557,47.3143763,48.22047043,103526800,0,0
2019-04-09 00:00:00-04:00,48.27348502,48.8831688,48.01081202,48.07587814,143072800,0,0
2019-04-10 00:00:00-04:00,47.87827402,48.37469974,47.75778309,48.34577942,86781200,0,0
2019-04-11 00:00:00-04:00,48.40120419,48.43735,47.82043707,47.94333649,83603200,0,0
2019-04-12 00:00:00-04:00,48.00357381,48.23009729,47.28304058,47.92404938,111042800,0,0
2019-04-15 00:00:00-04:00,47.85416652,48.16021444,47.71680513,48.01080322,70146400,0,0
2019-04-16 00:00:00-04:00,48.06624043,48.52651296,47.84935457,48.01563263,102785600,0,0
2019-04-17 00:00:00-04:00,48.08551779,49.01089091,47.86140643,48.95064545,115627200,0,0
2019-04-18 00:00:00-04:00,48.94823232,49.19644333,48.80364541,49.12656021,96783200,0,0
2019-04-22 00:00:00-04:00,48.87834508,49.38681689,48.76026266,49.28801346,77758000,0,0
2019-04-23 00:00:00-04:00,49.26390992,50.0639713,49.13618986,49.99890518,93292000,0,0
2019-04-24 00:00:00-04:00,49.96999434,50.23989282,49.89529056,49.92179871,70162400,0,0
2019-04-25 00:00:00-04:00,49.84227642,50.06638777,49.43019584,49.46875381,74172800,0,0
2019-04-26 00:00:00-04:00,49.37716896,49.40126862,48.70723986,49.23258209,74596400,0,0
2019-04-29 00:00:00-04:00,49.25668895,49.63503222,49.12656036,49.30729675,88818800,0,0
2019-04-30 00:00:00-04:00,48.93376497,49.0156979,47.98188757,48.3578186,186139600,0,0
2019-05-01 00:00:00-04:00,50.57726288,51.88579233,50.4206225,50.73149109,259309200,0,0
2019-05-02 00:00:00-04:00,50.56762616,51.24478452,50.1555493,50.40134811,127985200,0,0
2019-05-03 00:00:00-04:00,50.82065618,51.04958818,50.6616073,51.0279007,83569600,0,0
2019-05-06 00:00:00-04:00,49.23018407,50.3266523,49.03981001,50.23989868,129772400,0,0
2019-05-07 00:00:00-04:00,49.61335211,49.9844626,48.39639285,48.88558578,155054800,0,0
2019-05-08 00:00:00-04:00,48.65422465,49.48320264,48.61807885,48.89520645,105358000,0,0
2019-05-09 00:00:00-04:00,48.29276471,48.60122121,47.39149488,48.36988068,139634400,0,0
2019-05-10 00:00:00-04:00,47.7578392,48.10377218,46.63295994,47.69977951,164834800,0.1925,0
2019-05-13 00:00:00-04:00,45.4088998,45.83707758,44.23321777,44.92749786,229722400,0,0
2019-05-14 00:00:00-04:00,45.09441667,45.89029846,44.85250681,45.63871384,146118800,0,0
2019-05-15 00:00:00-04:00,45.06055672,46.3862219,45.00007925,46.18543625,106178800,0,0
2019-05-16 00:00:00-04:00,45.9411069,46.56039561,45.68226156,45.98223114,132125600,0,0
2019-05-17 00:00:00-04:00,45.22021113,46.18059362,45.17908689,45.72096634,131516400,0,0
2019-05-20 00:00:00-04:00,44.39529818,44.59608381,43.61150891,44.29127502,154449200,0,0
2019-05-21 00:00:00-04:00,44.8065365,45.4790455,44.68074236,45.14037323,113459200,0,0
2019-05-22 00:00:00-04:00,44.67107359,44.92507967,44.16064366,44.21628189,118994400,0,0
2019-05-23 00:00:00-04:00,43.49538838,43.67439929,43.01398648,43.46152115,146118800,0,0
2019-05-24 00:00:00-04:00,43.59215717,44.0614629,43.20993914,43.29460907,94858800,0,0
2019-05-28 00:00:00-04:00,43.28250752,43.6864965,43.03817991,43.11558914,111792800,0,0
2019-05-29 00:00:00-04:00,42.67773046,43.38652816,42.57612878,42.90996552,113924800,0,0
2019-05-30 00:00:00-04:00,43.04785647,43.35750078,42.73821217,43.1325264,84873600,0,0
2019-05-31 00:00:00-04:00,42.6317746,43.05753832,42.33180872,42.35116196,108174400,0,0
2019-06-03 00:00:00-04:00,42.47937084,43.04059977,41.1899909,41.92297745,161584400,0,0
2019-06-04 00:00:00-04:00,42.44066723,43.50265139,42.2181106,43.45668793,123872000,0,0
2019-06-05 00:00:00-04:00,44.57915437,44.75091201,43.81955746,44.15822983,119093600,0,0
2019-06-06 00:00:00-04:00,44.2888583,44.86702272,44.0638802,44.80654526,90105200,0,0
2019-06-07 00:00:00-04:00,45.11860524,46.42733842,44.93959431,45.99915695,122737600,0,0
2019-06-10 00:00:00-04:00,46.40073017,47.26192869,46.35476671,46.5870018,104883600,0,0
2019-06-11 00:00:00-04:00,47.138542,47.41431901,46.83373699,47.12644577,107731600,0,0
2019-06-12 00:00:00-04:00,46.91840745,47.4070663,46.78293854,46.97646713,73012800,0,0
2019-06-13 00:00:00-04:00,47.09984038,47.60543101,46.8337418,46.96678925,86698400,0,0
2019-06-14 00:00:00-04:00,46.33782862,46.83132304,46.03544133,46.6257019,75046000,0,0
2019-06-17 00:00:00-04:00,46.66441186,47.16274929,46.48781869,46.90390396,58676400,0,0
2019-06-18 00:00:00-04:00,47.42642168,48.45211697,47.22321832,48.00700378,106204000,0,0
2019-06-19 00:00:00-04:00,48.30456314,48.35294807,47.73123791,47.86670685,84496800,0,0
2019-06-20 00:00:00-04:00,48.47147794,48.52953764,47.90540975,48.25134277,86056000,0,0
2019-06-21 00:00:00-04:00,48.091677,48.58759291,47.93443339,48.08683777,191202400,0,0
2019-06-24 00:00:00-04:00,48.02878132,48.42067779,47.93927585,48.03845978,72881600,0,0
2019-06-25 00:00:00-04:00,48.00216898,48.2029546,47.24257221,47.31031036,84281200,0,0
2019-06-26 00:00:00-04:00,47.84250718,48.62145711,47.7409055,48.33358383,104270000,0,0
2019-06-27 00:00:00-04:00,48.45212018,48.76176817,48.27794849,48.31907272,83598800,0,0
2019-06-28 00:00:00-04:00,48.06264578,48.26101362,47.66833524,47.87879562,124442400,0,0
2019-07-01 00:00:00-04:00,49.14881639,49.46813912,48.53920263,48.75692368,109012000,0,0
2019-07-02 00:00:00-04:00,48.723066,49.13915126,48.71096977,49.0423851,67740800,0,0
2019-07-03 00:00:00-04:00,49.17542841,49.45604469,49.0327025,49.44878769,45448000,0,0
2019-07-05 00:00:00-04:00,49.19236858,49.61087158,49.0835062,49.40524673,69062000,0,0
2019-07-08 00:00:00-04:00,48.57791746,48.72064339,47.99733529,48.3868103,101354400,0,0
2019-07-09 00:00:00-04:00,48.18843247,48.74724353,48.0940878,48.68193054,82312000,0,0
2019-07-10 00:00:00-04:00,48.82950084,49.28428881,48.75934492,49.16333389,71588400,0,0
2019-07-11 00:00:00-04:00,49.18269189,49.44395498,48.79563834,48.80531311,80767200,0,0
2019-07-12 00:00:00-04:00,48.97464631,49.3496073,48.91416885,49.18027115,70380800,0,0
2019-07-15 00:00:00-04:00,49.37138099,49.80198024,49.34960999,49.64232254,67789600,0,0
2019-07-16 00:00:00-04:00,49.49233298,49.86003697,49.22865214,49.47056198,67467200,0,0
2019-07-17 00:00:00-04:00,49.3617037,49.61328831,49.17301432,49.19236755,56430000,0,0
2019-07-18 00:00:00-04:00,49.3496113,49.80440302,49.27703761,49.75118256,74162400,0,0
2019-07-19 00:00:00-04:00,49.78263292,49.95439056,48.95288379,49.00852203,83717200,0,0
2019-07-22 00:00:00-04:00,49.26493918,50.13097688,49.25526441,50.12855911,89111600,0,0
2019-07-23 00:00:00-04:00,50.42853117,50.53738987,50.14549338,50.52045441,73420800,0,0
2019-07-24 00:00:00-04:00,50.23741451,50.59544003,50.11645959,50.47932434,59966400,0,0
2019-07-25 00:00:00-04:00,50.53254369,50.6172136,50.01001758,50.08017349,55638400,0,0
2019-07-26 00:00:00-04:00,50.19145746,50.73575465,50.10920899,50.25435638,70475600,0,0
2019-07-29 00:00:00-04:00,50.42852908,50.95589078,50.42368985,50.7236557,86693600,0,0
2019-07-30 00:00:00-04:00,50.50109644,50.83977243,50.15032791,50.50593567,135742800,0,0
2019-07-31 00:00:00-04:00,52.35412879,53.55158179,51.11555155,51.53647232,277125600,0,0
2019-08-01 00:00:00-04:00,51.74451956,52.7436085,50.0124477,50.42127228,216071600,0,0
2019-08-02 00:00:00-04:00,49.7197251,49.93744246,48.77627827,49.3544426,163448400,0,0
2019-08-05 00:00:00-04:00,47.89573029,48.05538797,46.58699717,46.77084732,209572000,0,0
2019-08-06 00:00:00-04:00,47.48931637,47.91508002,46.94018005,47.65623474,143299200,0,0
2019-08-07 00:00:00-04:00,47.271608,48.27553248,46.8869722,48.14973831,133457600,0,0
2019-08-08 00:00:00-04:00,48.43035923,49.23591961,48.23441281,49.21172714,108038000,0,0
2019-08-09 00:00:00-04:00,48.88147451,49.23600275,48.39338589,48.80619812,98478800,0.1925,0
2019-08-12 00:00:00-04:00,48.4735209,49.06359726,48.35939098,48.68235397,89927600,0,0
2019-08-13 00:00:00-04:00,48.81348678,51.51374408,48.68235704,50.74397659,188874000,0,0
2019-08-14 00:00:00-04:00,49.33313468,50.12961341,49.19472039,49.23357391,146189600,0,0
2019-08-15 00:00:00-04:00,49.40598169,49.81393256,48.48565786,48.98831558,108909600,0,0
2019-08-16 00:00:00-04:00,49.60509216,50.30444065,49.49824684,50.14417267,110481600,0,0
2019-08-19 00:00:00-04:00,51.14463601,51.65700528,51.00136781,51.07907486,97654400,0,0
2019-08-20 00:00:00-04:00,51.20777311,51.80756094,51.07178948,51.08150101,107537200,0,0
2019-08-21 00:00:00-04:00,51.72014635,51.88041066,51.38261421,51.63515472,86141600,0,0
2019-08-22 00:00:00-04:00,51.76871769,52.07225396,51.17621431,51.59145355,89014800,0,0
2019-08-23 00:00:00-04:00,50.85566263,51.49187697,48.80861646,49.20685577,187272000,0,0
2019-08-26 00:00:00-04:00,49.98877452,50.31173751,49.79451059,50.14175797,104174400,0,0
2019-08-27 00:00:00-04:00,50.47442072,50.64197327,49.42297103,49.57595444,103493200,0,0
2019-08-28 00:00:00-04:00,49.56140193,49.95478373,49.3719956,49.90864563,63755200,0,0
2019-08-29 00:00:00-04:00,50.62983974,50.82896128,50.18303533,50.75368118,83962000,0,0
2019-08-30 00:00:00-04:00,51.0329385,51.10335727,50.3141631,50.6881218,84573600,0,0
2019-09-03 00:00:00-04:00,50.12719243,50.26074913,49.59054237,49.94992828,80092000,0,0
2019-09-04 00:00:00-04:00,50.60312608,50.86780875,50.34330102,50.79738998,76752400,0,0
2019-09-05 00:00:00-04:00,51.4797371,51.95811043,51.36074958,51.79055786,95654800,0,0
2019-09-06 00:00:00-04:00,51.9775387,52.06738423,51.60358003,51.78570175,77449200,0,0
2019-09-09 00:00:00-04:00,52.16936685,52.55789462,51.25390444,52.00667191,109237600,0,0
2019-09-10 00:00:00-04:00,51.93140315,52.64046329,51.40932235,52.62103653,127111600,0,0
2019-09-11 00:00:00-04:00,52.95371517,54.32327041,52.87115051,54.29412842,177158400,0,0
2019-09-12 00:00:00-04:00,54.58794956,54.98133128,54.1168608,54.17271042,128906800,0,0
2019-09-13 00:00:00-04:00,53.42236782,53.61420105,52.6987386,53.11883163,159053200,0,0
2019-09-16 00:00:00-04:00,52.87115948,53.45395133,52.829879,53.39809799,84632400,0,0
2019-09-17 00:00:00-04:00,53.41266275,53.62149582,53.2086836,53.59235382,73274800,0,0
2019-09-18 00:00:00-04:00,53.6797697,54.11443561,53.28638796,54.09500885,101360000,0,0
2019-09-19 00:00:00-04:00,53.91044683,54.33539744,53.51220755,53.65547943,88242400,0,0
2019-09-20 00:00:00-04:00,53.75748282,54.04401925,52.80802058,52.87115479,221652400,0,0
2019-09-23 00:00:00-04:00,53.16739518,53.38351279,52.85171682,53.11154556,76662000,0,0
2019-09-24 00:00:00-04:00,53.67248345,54.02701536,52.74002116,52.85900497,124763200,0,0
2019-09-25 00:00:00-04:00,53.07027811,53.78662291,52.72788833,53.67249298,87613600,0,0
2019-09-26 00:00:00-04:00,53.42237173,53.65063155,53.13826229,53.3956604,75334000,0,0
2019-09-27 00:00:00-04:00,53.55349229,53.6554837,52.76187129,53.13582993,101408000,0,0
2019-09-30 00:00:00-04:00,53.64091921,54.53453177,53.61420788,54.38640594,103909600,0,0
2019-10-01 00:00:00-04:00,54.65351354,55.41842325,54.44224983,54.53695297,139223200,0,0
2019-10-02 00:00:00-04:00,54.16542683,54.29169892,52.91971309,53.16983032,138449200,0,0
2019-10-03 00:00:00-04:00,53.0411295,53.6554902,52.23979688,53.62149429,114426000,0,0
2019-10-04 00:00:00-04:00,54.79192498,55.24116002,54.36697431,55.12459946,138478800,0,0
2019-10-07 00:00:00-04:00,54.9449122,55.83366341,54.84049381,55.13674545,122306000,0,0
2019-10-08 00:00:00-04:00,54.83563841,55.37957292,54.47382192,54.49081802,111820000,0,0
2019-10-09 00:00:00-04:00,55.12947464,55.31402337,54.79194243,55.12947464,74770400,0,0
2019-10-10 00:00:00-04:00,55.34800517,55.95750825,55.19502544,55.87251663,113013600,0,0
2019-10-11 00:00:00-04:00,56.5670101,57.70587861,56.4115997,57.35863495,166795600,0,0
2019-10-14 00:00:00-04:00,57.04052524,57.8248655,56.98467561,57.27606964,96427600,0,0
2019-10-15 00:00:00-04:00,57.40234217,57.70830535,57.03567175,57.14251709,87360000,0,0
2019-10-16 00:00:00-04:00,56.66899431,57.12308699,56.62771383,56.91182327,73903200,0,0
2019-10-17 00:00:00-04:00,57.08666296,57.34406108,56.70542339,57.13280106,67585200,0,0
2019-10-18 00:00:00-04:00,56.96525312,57.69131315,56.89240368,57.40720367,97433600,0,0
2019-10-21 00:00:00-04:00,57.67674517,58.5193621,57.62818012,58.40280151,87247200,0,0
2019-10-22 00:00:00-04:00,58.56064302,58.81318356,58.18668429,58.26924896,82293600,0,0
2019-10-23 00:00:00-04:00,58.78889163,59.0657165,58.57520097,59.05114365,75828800,0,0
2019-10-24 00:00:00-04:00,59.37411026,59.44453274,58.71847278,59.1482811,69275200,0,0
2019-10-25 00:00:00-04:00,59.04629536,59.91319288,58.97830354,59.87677002,73477200,0,0
2019-10-28 00:00:00-04:00,60.08075763,60.52513519,59.91077805,60.47657013,96572800,0,0
2019-10-29 00:00:00-04:00,60.45712844,60.64653473,58.90302452,59.07785797,142839600,0,0
2019-10-30 00:00:00-04:00,59.43482686,59.5659566,58.57278684,59.07058334,124522000,0,0
2019-10-31 00:00:00-04:00,60.03703439,60.50569251,57.61359866,60.40613174,139162000,0,0
2019-11-01 00:00:00-04:00,60.59554817,62.14722536,60.50327567,62.12051773,151125200,0,0
2019-11-04 00:00:00-05:00,62.48718108,62.6134569,62.013669,62.52846527,103272000,0,0
2019-11-05 00:00:00-05:00,62.41917961,62.69600818,62.24191922,62.43861008,79897600,0,0
2019-11-06 00:00:00-05:00,62.35119068,62.52602783,62.01123161,62.46532059,75864400,0,0
2019-11-07 00:00:00-05:00,63.01819317,63.4103254,62.86475044,63.18624878,94940400,0.1925,0
2019-11-08 00:00:00-05:00,63.00602597,63.43225251,62.5578801,63.35918808,69986400,0,0
2019-11-11 00:00:00-05:00,62.91103391,63.92667413,62.90616542,63.86091614,81821200,0,0
2019-11-12 00:00:00-05:00,63.70259241,64.00460939,63.54915712,63.80245209,87388800,0,0
2019-11-13 00:00:00-05:00,63.60031251,64.48929787,63.58569962,64.41379547,102734400,0,0
2019-11-14 00:00:00-05:00,64.23842826,64.51365002,63.83655901,63.96808243,89182800,0,0
2019-11-15 00:00:00-05:00,64.22136159,64.73283479,64.05818191,64.72796631,100206400,0,0
2019-11-18 00:00:00-05:00,64.73770672,65.13470741,64.35532635,65.05433655,86703200,0,0
2019-11-19 00:00:00-05:00,65.24918044,65.27353772,64.63785497,64.85705566,76167200,0,0
2019-11-20 00:00:00-05:00,64.67439835,64.80591433,63.42250657,64.10203552,106234400,0,0
2019-11-21 00:00:00-05:00,64.2238119,64.30175225,63.61247892,63.81463623,121395200,0,0
2019-11-22 00:00:00-05:00,63.9558988,64.09959714,63.52967227,63.7586174,65325200,0,0
2019-11-25 00:00:00-05:00,63.98510295,64.89357672,63.93882634,64.87652588,84020400,0,0
2019-11-26 00:00:00-05:00,65.01537659,65.06895965,63.93397842,64.36994934,105207600,0,0
2019-11-27 00:00:00-05:00,64.68413747,65.26868269,64.61837948,65.23458099,65235600,0,0
2019-11-29 00:00:00-05:00,64.93257773,65.27355751,64.76208412,65.09088898,46617600,0,0
2019-12-02 00:00:00-05:00,65.09575695,65.33444651,64.16537085,64.33829498,94487200,0,0
2019-12-03 00:00:00-05:00,62.91347188,63.21061296,62.42148735,63.19113159,114430400,0,0
2019-12-04 00:00:00-05:00,63.58567973,64.13124719,63.49068856,63.74885941,67181600,0,0
2019-12-05 00:00:00-05:00,64.24818709,64.75966054,63.99001612,64.6841507,74424400,0,0
2019-12-06 00:00:00-05:00,65.14689851,66.00422002,65.10305242,65.93358612,106075600,0,0
2019-12-09 00:00:00-05:00,65.76066106,65.95550449,64.52095171,65.01050568,128042400,0,0
2019-12-10 00:00:00-05:00,65.41966003,65.77769047,64.75230626,65.39043427,90420400,0,0
2019-12-11 00:00:00-05:00,65.47082482,66.02857471,65.39532243,65.94819641,78756800,0,0
2019-12-12 00:00:00-05:00,65.219965,66.38417202,65.1079304,66.11625671,137310400,0,0
2019-12-13 00:00:00-05:00,66.11625449,67.05151635,65.98716904,67.01498413,133587600,0,0
2019-12-16 00:00:00-05:00,67.46556001,68.38864683,67.46069153,68.16213226,128186000,0,0
2019-12-17 00:00:00-05:00,68.0915242,68.62734743,67.90397974,68.29611206,114158400,0,0
2019-12-18 00:00:00-05:00,68.14753983,68.65901322,67.98192214,68.13292694,116028400,0,0
2019-12-19 00:00:00-05:00,68.07444812,68.4836237,67.94049422,68.20109558,98369200,0,0
2019-12-20 00:00:00-05:00,68.73937384,68.84166403,67.84551275,68.05984497,275978000,0,0
2019-12-23 00:00:00-05:00,68.32533218,69.23136833,68.286362,69.17047882,98572000,0,0
2019-12-24 00:00:00-05:00,69.33853421,69.38724879,68.90743919,69.23623657,48478800,0,0
2019-12-26 00:00:00-05:00,69.3701771,70.62693701,69.34095133,70.60988617,93121200,0,0
2019-12-27 00:00:00-05:00,70.90460535,71.59874715,70.17393133,70.58310699,146266000,0,0
2019-12-30 00:00:00-05:00,70.50029293,71.28698791,69.46760944,71.00202179,144114400,0,0
2019-12-31 00:00:00-05:00,70.61476177,71.52810417,70.51490211,71.52079773,100805600,0,0
2020-01-02 00:00:00-05:00,72.1516066,73.21352316,71.89587372,73.15263367,135480400,0,0
2020-01-03 00:00:00-05:00,72.37327133,73.20867364,72.21496009,72.44146729,146322800,0,0
